Month,Day,Hour,GHI
6,10,14,926
6,10,15,812
6,10,16,653
6,10,17,462
6,10,18,88
6,10,19,27
6,10,20,0
6,10,21,0
6,10,22,0
6,10,23,0
6,11,0,0
6,11,1,0
6,11,2,0
6,11,3,0
6,11,4,0
6,11,5,0
6,11,6,2
6,11,7,10
6,11,8,232
6,11,9,477
6,11,10,537
6,11,11,406
6,11,12,706
6,11,13,966
6,11,14,910
6,11,15,799
6,11,16,644
6,11,17,458
6,11,18,154
6,11,19,48
6,11,20,0
6,11,21,0
6,11,22,0
6,11,23,0
6,12,0,0
6,12,1,0
6,12,2,0
6,12,3,0
6,12,4,0
6,12,5,0
6,12,6,56
6,12,7,233
6,12,8,435
6,12,9,316
6,12,10,548
6,12,11,671
6,12,12,784
6,12,13,978
6,12,14,921
6,12,15,808
6,12,16,650
6,12,17,323
6,12,18,54
6,12,19,17
6,12,20,0
6,12,21,0
6,12,22,0
6,12,23,0
6,13,0,0
6,13,1,0
6,13,2,0
6,13,3,0
6,13,4,0
6,13,5,0
6,13,6,13
6,13,7,233
6,13,8,435
6,13,9,627
6,13,10,617
6,13,11,757
6,13,12,708
6,13,13,685
6,13,14,357
6,13,15,108
6,13,16,157
6,13,17,141
6,13,18,86
6,13,19,27
6,13,20,0
6,13,21,0
6,13,22,0
6,13,23,0
6,14,0,0
6,14,1,0
6,14,2,0
6,14,3,0
6,14,4,0
6,14,5,0
6,14,6,57
6,14,7,236
6,14,8,438
6,14,9,632
6,14,10,795
6,14,11,914
6,14,12,771
6,14,13,554
6,14,14,668
6,14,15,448
6,14,16,657
6,14,17,468
6,14,18,249
6,14,19,80
6,14,20,0
6,14,21,0
6,14,22,0
6,14,23,0
6,15,0,0
6,15,1,0
6,15,2,0
6,15,3,0
6,15,4,0
6,15,5,0
6,15,6,56
6,15,7,234
6,15,8,436
6,15,9,629
6,15,10,573
6,15,11,912
6,15,12,464
6,15,13,979
6,15,14,554
6,15,15,811
6,15,16,654
6,15,17,358
6,15,18,139
6,15,19,45
6,15,20,0
6,15,21,0
6,15,22,0
6,15,23,0
6,16,0,0
6,16,1,0
6,16,2,0
6,16,3,0
6,16,4,0
6,16,5,0
6,16,6,47
6,16,7,58
6,16,8,339
6,16,9,629
6,16,10,793
6,16,11,912
6,16,12,977
6,16,13,981
6,16,14,926
6,16,15,815
6,16,16,658
6,16,17,469
6,16,18,269
6,16,19,87
6,16,20,0
6,16,21,0
6,16,22,0
6,16,23,0
6,17,0,0
6,17,1,0
6,17,2,0
6,17,3,0
6,17,4,0
6,17,5,0
6,17,6,55
6,17,7,231
6,17,8,432
6,17,9,624
6,17,10,788
6,17,11,908
6,17,12,973
6,17,13,640
6,17,14,624
6,17,15,816
6,17,16,210
6,17,17,173
6,17,18,220
6,17,19,88
6,17,20,0
6,17,21,0
6,17,22,0
6,17,23,0
6,18,0,0
6,18,1,0
6,18,2,0
6,18,3,0
6,18,4,0
6,18,5,0
6,18,6,55
6,18,7,232
6,18,8,434
6,18,9,626
6,18,10,788
6,18,11,908
6,18,12,974
6,18,13,980
6,18,14,632
6,18,15,416
6,18,16,535
6,18,17,411
6,18,18,247
6,18,19,81
6,18,20,0
6,18,21,0
6,18,22,0
6,18,23,0
6,19,0,0
6,19,1,0
6,19,2,0
6,19,3,0
6,19,4,0
6,19,5,0
6,19,6,55
6,19,7,231
6,19,8,433
6,19,9,627
6,19,10,791
6,19,11,911
6,19,12,741
6,19,13,981
6,19,14,926
6,19,15,816
6,19,16,659
6,19,17,407
6,19,18,54
6,19,19,17
6,19,20,0
6,19,21,0
6,19,22,0
6,19,23,0
6,20,0,0
6,20,1,0
6,20,2,0
6,20,3,0
6,20,4,0
6,20,5,0
6,20,6,54
6,20,7,230
6,20,8,432
6,20,9,626
6,20,10,791
6,20,11,911
6,20,12,976
6,20,13,981
6,20,14,926
6,20,15,814
6,20,16,657
6,20,17,469
6,20,18,269
6,20,19,89
6,20,20,0
6,20,21,0
6,20,22,0
6,20,23,0
6,21,0,0
6,21,1,0
6,21,2,0
6,21,3,0
6,21,4,0
6,21,5,0
6,21,6,53
6,21,7,228
6,21,8,428
6,21,9,620
6,21,10,784
6,21,11,903
6,21,12,969
6,21,13,975
6,21,14,921
6,21,15,683
6,21,16,320
6,21,17,364
6,21,18,140
6,21,19,46
6,21,20,0
6,21,21,0
6,21,22,0
6,21,23,0
6,22,0,0
6,22,1,0
6,22,2,0
6,22,3,0
6,22,4,0
6,22,5,0
6,22,6,43
6,22,7,228
6,22,8,334
6,22,9,512
6,22,10,788
6,22,11,783
6,22,12,815
6,22,13,835
6,22,14,829
6,22,15,695
6,22,16,561
6,22,17,393
6,22,18,271
6,22,19,90
6,22,20,0
6,22,21,0
6,22,22,0
6,22,23,0
6,23,0,0
6,23,1,0
6,23,2,0
6,23,3,0
6,23,4,0
6,23,5,0
6,23,6,51
6,23,7,224
6,23,8,423
6,23,9,614
6,23,10,776
6,23,11,444
6,23,12,549
6,23,13,674
6,23,14,649
6,23,15,677
6,23,16,450
6,23,17,268
6,23,18,115
6,23,19,38
6,23,20,0
6,23,21,0
6,23,22,0
6,23,23,0
6,24,0,0
6,24,1,0
6,24,2,0
6,24,3,0
6,24,4,0
6,24,5,0
6,24,6,19
6,24,7,83
6,24,8,47
6,24,9,156
6,24,10,251
6,24,11,396
6,24,12,731
6,24,13,963
6,24,14,910
6,24,15,802
6,24,16,320
6,24,17,100
6,24,18,142
6,24,19,47
6,24,20,0
6,24,21,0
6,24,22,0
6,24,23,0
6,25,0,0
6,25,1,0
6,25,2,0
6,25,3,0
6,25,4,0
6,25,5,0
6,25,6,51
6,25,7,224
6,25,8,254
6,25,9,463
6,25,10,781
6,25,11,901
6,25,12,968
6,25,13,976
6,25,14,924
6,25,15,816
6,25,16,510
6,25,17,300
6,25,18,275
6,25,19,93
6,25,20,0
6,25,21,0
6,25,22,0
6,25,23,0
6,26,0,0
6,26,1,0
6,26,2,0
6,26,3,0
6,26,4,0
6,26,5,0
6,26,6,50
6,26,7,223
6,26,8,422
6,26,9,239
6,26,10,397
6,26,11,443
6,26,12,791
6,26,13,807
6,26,14,521
6,26,15,312
6,26,16,522
6,26,17,43
6,26,18,147
6,26,19,49
6,26,20,0
6,26,21,0
6,26,22,0
6,26,23,0
6,27,0,0
6,27,1,0
6,27,2,0
6,27,3,0
6,27,4,0
6,27,5,0
6,27,6,19
6,27,7,56
6,27,8,233
6,27,9,425
6,27,10,432
6,27,11,718
6,27,12,833
6,27,13,740
6,27,14,790
6,27,15,660
6,27,16,60
6,27,17,433
6,27,18,254
6,27,19,85
6,27,20,0
6,27,21,0
6,27,22,0
6,27,23,0
6,28,0,0
6,28,1,0
6,28,2,0
6,28,3,0
6,28,4,0
6,28,5,0
6,28,6,48
6,28,7,221
6,28,8,194
6,28,9,260
6,28,10,567
6,28,11,892
6,28,12,776
6,28,13,495
6,28,14,432
6,28,15,364
6,28,16,448
6,28,17,449
6,28,18,269
6,28,19,90
6,28,20,0
6,28,21,0
6,28,22,0
6,28,23,0
6,29,0,0
6,29,1,0
6,29,2,0
6,29,3,0
6,29,4,0
6,29,5,0
6,29,6,47
6,29,7,219
6,29,8,418
6,29,9,609
6,29,10,772
6,29,11,654
6,29,12,958
6,29,13,811
6,29,14,708
6,29,15,724
6,29,16,428
6,29,17,9
6,29,18,14
6,29,19,5
6,29,20,0
6,29,21,0
6,29,22,0
6,29,23,0
6,30,0,0
6,30,1,0
6,30,2,0
6,30,3,0
6,30,4,0
6,30,5,0
6,30,6,44
6,30,7,184
6,30,8,314
6,30,9,144
6,30,10,306
6,30,11,891
6,30,12,756
6,30,13,732
6,30,14,542
6,30,15,522
6,30,16,325
6,30,17,359
6,30,18,236
6,30,19,79
6,30,20,0
6,30,21,0
6,30,22,0
6,30,23,0
7,1,0,0
7,1,1,0
7,1,2,0
7,1,3,0
7,1,4,0
7,1,5,0
7,1,6,46
7,1,7,219
7,1,8,421
7,1,9,616
7,1,10,784
7,1,11,907
7,1,12,975
7,1,13,982
7,1,14,929
7,1,15,819
7,1,16,664
7,1,17,476
7,1,18,276
7,1,19,94
7,1,20,0
7,1,21,0
7,1,22,0
7,1,23,0
7,2,0,0
7,2,1,0
7,2,2,0
7,2,3,0
7,2,4,0
7,2,5,0
7,2,6,46
7,2,7,219
7,2,8,422
7,2,9,617
7,2,10,783
7,2,11,903
7,2,12,847
7,2,13,822
7,2,14,776
7,2,15,660
7,2,16,523
7,2,17,360
7,2,18,212
7,2,19,72
7,2,20,0
7,2,21,0
7,2,22,0
7,2,23,0
7,3,0,0
7,3,1,0
7,3,2,0
7,3,3,0
7,3,4,0
7,3,5,0
7,3,6,45
7,3,7,218
7,3,8,419
7,3,9,505
7,3,10,645
7,3,11,896
7,3,12,964
7,3,13,973
7,3,14,922
7,3,15,816
7,3,16,664
7,3,17,479
7,3,18,280
7,3,19,96
7,3,20,0
7,3,21,0
7,3,22,0
7,3,23,0
7,4,0,0
7,4,1,0
7,4,2,0
7,4,3,0
7,4,4,0
7,4,5,0
7,4,6,47
7,4,7,228
7,4,8,340
7,4,9,510
7,4,10,686
7,4,11,827
7,4,12,666
7,4,13,832
7,4,14,774
7,4,15,675
7,4,16,525
7,4,17,461
7,4,18,216
7,4,19,74
7,4,20,0
7,4,21,0
7,4,22,0
7,4,23,0
7,5,0,0
7,5,1,0
7,5,2,0
7,5,3,0
7,5,4,0
7,5,5,0
7,5,6,46
7,5,7,227
7,5,8,353
7,5,9,512
7,5,10,730
7,5,11,817
7,5,12,999
7,5,13,1007
7,5,14,953
7,5,15,842
7,5,16,684
7,5,17,493
7,5,18,287
7,5,19,98
7,5,20,0
7,5,21,0
7,5,22,0
7,5,23,0
7,6,0,0
7,6,1,0
7,6,2,0
7,6,3,0
7,6,4,0
7,6,5,0
7,6,6,43
7,6,7,218
7,6,8,189
7,6,9,360
7,6,10,787
7,6,11,717
7,6,12,661
7,6,13,795
7,6,14,753
7,6,15,660
7,6,16,669
7,6,17,274
7,6,18,279
7,6,19,94
7,6,20,0
7,6,21,0
7,6,22,0
7,6,23,0
7,7,0,0
7,7,1,0
7,7,2,0
7,7,3,0
7,7,4,0
7,7,5,0
7,7,6,41
7,7,7,213
7,7,8,414
7,7,9,608
7,7,10,773
7,7,11,676
7,7,12,689
7,7,13,696
7,7,14,926
7,7,15,820
7,7,16,438
7,7,17,380
7,7,18,279
7,7,19,94
7,7,20,0
7,7,21,0
7,7,22,0
7,7,23,0
7,8,0,0
7,8,1,0
7,8,2,0
7,8,3,0
7,8,4,0
7,8,5,0
7,8,6,41
7,8,7,214
7,8,8,417
7,8,9,612
7,8,10,779
7,8,11,499
7,8,12,745
7,8,13,254
7,8,14,929
7,8,15,820
7,8,16,406
7,8,17,476
7,8,18,220
7,8,19,74
7,8,20,0
7,8,21,0
7,8,22,0
7,8,23,0
7,9,0,0
7,9,1,0
7,9,2,0
7,9,3,0
7,9,4,0
7,9,5,0
7,9,6,27
7,9,7,149
7,9,8,407
7,9,9,487
7,9,10,618
7,9,11,770
7,9,12,487
7,9,13,490
7,9,14,742
7,9,15,808
7,9,16,654
7,9,17,469
7,9,18,270
7,9,19,90
7,9,20,0
7,9,21,0
7,9,22,0
7,9,23,0
7,10,0,0
7,10,1,0
7,10,2,0
7,10,3,0
7,10,4,0
7,10,5,0
7,10,6,26
7,10,7,148
7,10,8,332
7,10,9,518
7,10,10,637
7,10,11,684
7,10,12,585
7,10,13,687
7,10,14,676
7,10,15,209
7,10,16,364
7,10,17,410
7,10,18,125
7,10,19,41
7,10,20,0
7,10,21,0
7,10,22,0
7,10,23,0
7,11,0,0
7,11,1,0
7,11,2,0
7,11,3,0
7,11,4,0
7,11,5,0
7,11,6,12
7,11,7,68
7,11,8,223
7,11,9,342
7,11,10,673
7,11,11,776
7,11,12,706
7,11,13,478
7,11,14,567
7,11,15,439
7,11,16,408
7,11,17,263
7,11,18,60
7,11,19,20
7,11,20,0
7,11,21,0
7,11,22,0
7,11,23,0
7,12,0,0
7,12,1,0
7,12,2,0
7,12,3,0
7,12,4,0
7,12,5,0
7,12,6,36
7,12,7,207
7,12,8,410
7,12,9,606
7,12,10,452
7,12,11,518
7,12,12,562
7,12,13,814
7,12,14,933
7,12,15,826
7,12,16,671
7,12,17,481
7,12,18,278
7,12,19,92
7,12,20,0
7,12,21,0
7,12,22,0
7,12,23,0
7,13,0,0
7,13,1,0
7,13,2,0
7,13,3,0
7,13,4,0
7,13,5,0
7,13,6,35
7,13,7,206
7,13,8,409
7,13,9,606
7,13,10,774
7,13,11,898
7,13,12,741
7,13,13,811
7,13,14,753
7,13,15,649
7,13,16,543
7,13,17,336
7,13,18,210
7,13,19,89
7,13,20,0
7,13,21,0
7,13,22,0
7,13,23,0
7,14,0,0
7,14,1,0
7,14,2,0
7,14,3,0
7,14,4,0
7,14,5,0
7,14,6,33
7,14,7,202
7,14,8,404
7,14,9,601
7,14,10,770
7,14,11,894
7,14,12,417
7,14,13,827
7,14,14,661
7,14,15,810
7,14,16,547
7,14,17,469
7,14,18,269
7,14,19,87
7,14,20,0
7,14,21,0
7,14,22,0
7,14,23,0
7,15,0,0
7,15,1,0
7,15,2,0
7,15,3,0
7,15,4,0
7,15,5,0
7,15,6,32
7,15,7,200
7,15,8,400
7,15,9,463
7,15,10,578
7,15,11,883
7,15,12,800
7,15,13,700
7,15,14,709
7,15,15,804
7,15,16,651
7,15,17,272
7,15,18,211
7,15,19,68
7,15,20,0
7,15,21,0
7,15,22,0
7,15,23,0
7,16,0,0
7,16,1,0
7,16,2,0
7,16,3,0
7,16,4,0
7,16,5,0
7,16,6,32
7,16,7,207
7,16,8,418
7,16,9,491
7,16,10,645
7,16,11,925
7,16,12,998
7,16,13,1009
7,16,14,956
7,16,15,845
7,16,16,685
7,16,17,491
7,16,18,283
7,16,19,93
7,16,20,0
7,16,21,0
7,16,22,0
7,16,23,0
7,17,0,0
7,17,1,0
7,17,2,0
7,17,3,0
7,17,4,0
7,17,5,0
7,17,6,29
7,17,7,191
7,17,8,251
7,17,9,490
7,17,10,789
7,17,11,914
7,17,12,983
7,17,13,827
7,17,14,758
7,17,15,691
7,17,16,519
7,17,17,379
7,17,18,255
7,17,19,81
7,17,20,0
7,17,21,0
7,17,22,0
7,17,23,0
7,18,0,0
7,18,1,0
7,18,2,0
7,18,3,0
7,18,4,0
7,18,5,0
7,18,6,2
7,18,7,20
7,18,8,68
7,18,9,348
7,18,10,230
7,18,11,253
7,18,12,455
7,18,13,618
7,18,14,479
7,18,15,203
7,18,16,116
7,18,17,214
7,18,18,66
7,18,19,21
7,18,20,0
7,18,21,0
7,18,22,0
7,18,23,0
7,19,0,0
7,19,1,0
7,19,2,0
7,19,3,0
7,19,4,0
7,19,5,0
7,19,6,6
7,19,7,42
7,19,8,115
7,19,9,157
7,19,10,82
7,19,11,93
7,19,12,165
7,19,13,225
7,19,14,315
7,19,15,298
7,19,16,241
7,19,17,102
7,19,18,265
7,19,19,83
7,19,20,0
7,19,21,0
7,19,22,0
7,19,23,0
7,20,0,0
7,20,1,0
7,20,2,0
7,20,3,0
7,20,4,0
7,20,5,0
7,20,6,26
7,20,7,67
7,20,8,96
7,20,9,207
7,20,10,307
7,20,11,388
7,20,12,263
7,20,13,363
7,20,14,361
7,20,15,416
7,20,16,223
7,20,17,79
7,20,18,233
7,20,19,72
7,20,20,0
7,20,21,0
7,20,22,0
7,20,23,0
7,21,0,0
7,21,1,0
7,21,2,0
7,21,3,0
7,21,4,0
7,21,5,0
7,21,6,24
7,21,7,188
7,21,8,65
7,21,9,585
7,21,10,754
7,21,11,765
7,21,12,651
7,21,13,648
7,21,14,658
7,21,15,465
7,21,16,396
7,21,17,372
7,21,18,261
7,21,19,80
7,21,20,0
7,21,21,0
7,21,22,0
7,21,23,0
7,22,0,0
7,22,1,0
7,22,2,0
7,22,3,0
7,22,4,0
7,22,5,0
7,22,6,4
7,22,7,33
7,22,8,97
7,22,9,122
7,22,10,168
7,22,11,390
7,22,12,691
7,22,13,760
7,22,14,905
7,22,15,512
7,22,16,389
7,22,17,282
7,22,18,258
7,22,19,79
7,22,20,0
7,22,21,0
7,22,22,0
7,22,23,0
7,23,0,0
7,23,1,0
7,23,2,0
7,23,3,0
7,23,4,0
7,23,5,0
7,23,6,22
7,23,7,185
7,23,8,386
7,23,9,583
7,23,10,751
7,23,11,310
7,23,12,631
7,23,13,960
7,23,14,910
7,23,15,802
7,23,16,647
7,23,17,460
7,23,18,259
7,23,19,78
7,23,20,0
7,23,21,0
7,23,22,0
7,23,23,0
7,24,0,0
7,24,1,0
7,24,2,0
7,24,3,0
7,24,4,0
7,24,5,0
7,24,6,21
7,24,7,129
7,24,8,271
7,24,9,431
7,24,10,751
7,24,11,878
7,24,12,742
7,24,13,318
7,24,14,456
7,24,15,272
7,24,16,439
7,24,17,261
7,24,18,40
7,24,19,12
7,24,20,0
7,24,21,0
7,24,22,0
7,24,23,0
7,25,0,0
7,25,1,0
7,25,2,0
7,25,3,0
7,25,4,0
7,25,5,0
7,25,6,20
7,25,7,186
7,25,8,391
7,25,9,591
7,25,10,763
7,25,11,892
7,25,12,511
7,25,13,430
7,25,14,775
7,25,15,700
7,25,16,496
7,25,17,465
7,25,18,260
7,25,19,78
7,25,20,0
7,25,21,0
7,25,22,0
7,25,23,0
7,26,0,0
7,26,1,0
7,26,2,0
7,26,3,0
7,26,4,0
7,26,5,0
7,26,6,19
7,26,7,185
7,26,8,391
7,26,9,593
7,26,10,767
7,26,11,895
7,26,12,968
7,26,13,978
7,26,14,924
7,26,15,813
7,26,16,654
7,26,17,463
7,26,18,259
7,26,19,76
7,26,20,0
7,26,21,0
7,26,22,0
7,26,23,0
7,27,0,0
7,27,1,0
7,27,2,0
7,27,3,0
7,27,4,0
7,27,5,0
7,27,6,17
7,27,7,181
7,27,8,385
7,27,9,449
7,27,10,757
7,27,11,886
7,27,12,960
7,27,13,973
7,27,14,922
7,27,15,812
7,27,16,654
7,27,17,463
7,27,18,259
7,27,19,76
7,27,20,0
7,27,21,0
7,27,22,0
7,27,23,0
7,28,0,0
7,28,1,0
7,28,2,0
7,28,3,0
7,28,4,0
7,28,5,0
7,28,6,5
7,28,7,56
7,28,8,380
7,28,9,579
7,28,10,752
7,28,11,883
7,28,12,960
7,28,13,976
7,28,14,929
7,28,15,820
7,28,16,662
7,28,17,470
7,28,18,263
7,28,19,77
7,28,20,0
7,28,21,0
7,28,22,0
7,28,23,0
7,29,0,0
7,29,1,0
7,29,2,0
7,29,3,0
7,29,4,0
7,29,5,0
7,29,6,16
7,29,7,186
7,29,8,397
7,29,9,602
7,29,10,779
7,29,11,909
7,29,12,982
7,29,13,993
7,29,14,587
7,29,15,829
7,29,16,668
7,29,17,473
7,29,18,264
7,29,19,77
7,29,20,0
7,29,21,0
7,29,22,0
7,29,23,0
7,30,0,0
7,30,1,0
7,30,2,0
7,30,3,0
7,30,4,0
7,30,5,0
7,30,6,15
7,30,7,186
7,30,8,399
7,30,9,605
7,30,10,780
7,30,11,909
7,30,12,847
7,30,13,810
7,30,14,587
7,30,15,424
7,30,16,528
7,30,17,467
7,30,18,258
7,30,19,73
7,30,20,0
7,30,21,0
7,30,22,0
7,30,23,0
7,31,0,0
7,31,1,0
7,31,2,0
7,31,3,0
7,31,4,0
7,31,5,0
7,31,6,4
7,31,7,60
7,31,8,243
7,31,9,383
7,31,10,389
7,31,11,421
7,31,12,589
7,31,13,679
7,31,14,302
7,31,15,134
7,31,16,182
7,31,17,148
7,31,18,138
7,31,19,38
7,31,20,0
7,31,21,0
7,31,22,0
7,31,23,0
8,1,0,0
8,1,1,0
8,1,2,0
8,1,3,0
8,1,4,0
8,1,5,0
8,1,6,0
8,1,7,5
8,1,8,65
8,1,9,150
8,1,10,190
8,1,11,554
8,1,12,600
8,1,13,952
8,1,14,901
8,1,15,792
8,1,16,636
8,1,17,446
8,1,18,243
8,1,19,66
8,1,20,0
8,1,21,0
8,1,22,0
8,1,23,0
8,2,0,0
8,2,1,0
8,2,2,0
8,2,3,0
8,2,4,0
8,2,5,0
8,2,6,1
8,2,7,24
8,2,8,165
8,2,9,436
8,2,10,549
8,2,11,595
8,2,12,649
8,2,13,714
8,2,14,657
8,2,15,415
8,2,16,396
8,2,17,112
8,2,18,205
8,2,19,55
8,2,20,0
8,2,21,0
8,2,22,0
8,2,23,0
8,3,0,0
8,3,1,0
8,3,2,0
8,3,3,0
8,3,4,0
8,3,5,0
8,3,6,10
8,3,7,169
8,3,8,199
8,3,9,403
8,3,10,748
8,3,11,876
8,3,12,948
8,3,13,958
8,3,14,906
8,3,15,796
8,3,16,566
8,3,17,405
8,3,18,242
8,3,19,64
8,3,20,0
8,3,21,0
8,3,22,0
8,3,23,0
8,4,0,0
8,4,1,0
8,4,2,0
8,4,3,0
8,4,4,0
8,4,5,0
8,4,6,9
8,4,7,169
8,4,8,282
8,4,9,580
8,4,10,625
8,4,11,728
8,4,12,728
8,4,13,969
8,4,14,731
8,4,15,670
8,4,16,285
8,4,17,451
8,4,18,215
8,4,19,57
8,4,20,0
8,4,21,0
8,4,22,0
8,4,23,0
8,5,0,0
8,5,1,0
8,5,2,0
8,5,3,0
8,5,4,0
8,5,5,0
8,5,6,8
8,5,7,169
8,5,8,377
8,5,9,580
8,5,10,755
8,5,11,885
8,5,12,959
8,5,13,971
8,5,14,919
8,5,15,808
8,5,16,647
8,5,17,344
8,5,18,185
8,5,19,64
8,5,20,0
8,5,21,0
8,5,22,0
8,5,23,0
8,6,0,0
8,6,1,0
8,6,2,0
8,6,3,0
8,6,4,0
8,6,5,0
8,6,6,7
8,6,7,166
8,6,8,373
8,6,9,575
8,6,10,749
8,6,11,877
8,6,12,949
8,6,13,960
8,6,14,699
8,6,15,797
8,6,16,318
8,6,17,442
8,6,18,236
8,6,19,60
8,6,20,0
8,6,21,0
8,6,22,0
8,6,23,0
8,7,0,0
8,7,1,0
8,7,2,0
8,7,3,0
8,7,4,0
8,7,5,0
8,7,6,6
8,7,7,162
8,7,8,369
8,7,9,572
8,7,10,745
8,7,11,873
8,7,12,644
8,7,13,775
8,7,14,776
8,7,15,503
8,7,16,502
8,7,17,394
8,7,18,196
8,7,19,49
8,7,20,0
8,7,21,0
8,7,22,0
8,7,23,0
8,8,0,0
8,8,1,0
8,8,2,0
8,8,3,0
8,8,4,0
8,8,5,0
8,8,6,0
8,8,7,120
8,8,8,285
8,8,9,431
8,8,10,254
8,8,11,696
8,8,12,654
8,8,13,662
8,8,14,369
8,8,15,323
8,8,16,250
8,8,17,198
8,8,18,64
8,8,19,16
8,8,20,0
8,8,21,0
8,8,22,0
8,8,23,0
8,9,0,0
8,9,1,0
8,9,2,0
8,9,3,0
8,9,4,0
8,9,5,0
8,9,6,0
8,9,7,36
8,9,8,76
8,9,9,196
8,9,10,184
8,9,11,315
8,9,12,662
8,9,13,763
8,9,14,892
8,9,15,781
8,9,16,377
8,9,17,382
8,9,18,171
8,9,19,42
8,9,20,0
8,9,21,0
8,9,22,0
8,9,23,0
8,10,0,0
8,10,1,0
8,10,2,0
8,10,3,0
8,10,4,0
8,10,5,0
8,10,6,0
8,10,7,31
8,10,8,74
8,10,9,138
8,10,10,165
8,10,11,172
8,10,12,213
8,10,13,293
8,10,14,348
8,10,15,432
8,10,16,613
8,10,17,302
8,10,18,175
8,10,19,44
8,10,20,0
8,10,21,0
8,10,22,0
8,10,23,0
8,11,0,0
8,11,1,0
8,11,2,0
8,11,3,0
8,11,4,0
8,11,5,0
8,11,6,0
8,11,7,152
8,11,8,91
8,11,9,232
8,11,10,250
8,11,11,613
8,11,12,675
8,11,13,584
8,11,14,618
8,11,15,381
8,11,16,471
8,11,17,304
8,11,18,118
8,11,19,30
8,11,20,0
8,11,21,0
8,11,22,0
8,11,23,0
8,12,0,0
8,12,1,0
8,12,2,0
8,12,3,0
8,12,4,0
8,12,5,0
8,12,6,0
8,12,7,150
8,12,8,354
8,12,9,232
8,12,10,369
8,12,11,601
8,12,12,652
8,12,13,701
8,12,14,261
8,12,15,228
8,12,16,618
8,12,17,424
8,12,18,219
8,12,19,58
8,12,20,0
8,12,21,0
8,12,22,0
8,12,23,0
8,13,0,0
8,13,1,0
8,13,2,0
8,13,3,0
8,13,4,0
8,13,5,0
8,13,6,0
8,13,7,155
8,13,8,369
8,13,9,581
8,13,10,765
8,13,11,903
8,13,12,980
8,13,13,991
8,13,14,934
8,13,15,816
8,13,16,647
8,13,17,444
8,13,18,229
8,13,19,0
8,13,20,0
8,13,21,0
8,13,22,0
8,13,23,0
8,14,0,0
8,14,1,0
8,14,2,0
8,14,3,0
8,14,4,0
8,14,5,0
8,14,6,0
8,14,7,156
8,14,8,369
8,14,9,578
8,14,10,758
8,14,11,889
8,14,12,962
8,14,13,752
8,14,14,914
8,14,15,599
8,14,16,631
8,14,17,431
8,14,18,220
8,14,19,0
8,14,20,0
8,14,21,0
8,14,22,0
8,14,23,0
8,15,0,0
8,15,1,0
8,15,2,0
8,15,3,0
8,15,4,0
8,15,5,0
8,15,6,0
8,15,7,151
8,15,8,362
8,15,9,569
8,15,10,746
8,15,11,479
8,15,12,948
8,15,13,709
8,15,14,582
8,15,15,480
8,15,16,408
8,15,17,423
8,15,18,213
8,15,19,0
8,15,20,0
8,15,21,0
8,15,22,0
8,15,23,0
8,16,0,0
8,16,1,0
8,16,2,0
8,16,3,0
8,16,4,0
8,16,5,0
8,16,6,0
8,16,7,147
8,16,8,357
8,16,9,564
8,16,10,741
8,16,11,706
8,16,12,776
8,16,13,768
8,16,14,763
8,16,15,612
8,16,16,527
8,16,17,316
8,16,18,146
8,16,19,0
8,16,20,0
8,16,21,0
8,16,22,0
8,16,23,0
8,17,0,0
8,17,1,0
8,17,2,0
8,17,3,0
8,17,4,0
8,17,5,0
8,17,6,0
8,17,7,145
8,17,8,354
8,17,9,559
8,17,10,735
8,17,11,613
8,17,12,935
8,17,13,942
8,17,14,885
8,17,15,513
8,17,16,557
8,17,17,81
8,17,18,100
8,17,19,0
8,17,20,0
8,17,21,0
8,17,22,0
8,17,23,0
8,18,0,0
8,18,1,0
8,18,2,0
8,18,3,0
8,18,4,0
8,18,5,0
8,18,6,0
8,18,7,106
8,18,8,304
8,18,9,318
8,18,10,522
8,18,11,684
8,18,12,756
8,18,13,789
8,18,14,759
8,18,15,574
8,18,16,526
8,18,17,347
8,18,18,151
8,18,19,0
8,18,20,0
8,18,21,0
8,18,22,0
8,18,23,0
8,19,0,0
8,19,1,0
8,19,2,0
8,19,3,0
8,19,4,0
8,19,5,0
8,19,6,0
8,19,7,4
8,19,8,159
8,19,9,409
8,19,10,572
8,19,11,415
8,19,12,450
8,19,13,556
8,19,14,775
8,19,15,466
8,19,16,599
8,19,17,315
8,19,18,149
8,19,19,0
8,19,20,0
8,19,21,0
8,19,22,0
8,19,23,0
8,20,0,0
8,20,1,0
8,20,2,0
8,20,3,0
8,20,4,0
8,20,5,0
8,20,6,0
8,20,7,138
8,20,8,240
8,20,9,453
8,20,10,723
8,20,11,630
8,20,12,920
8,20,13,721
8,20,14,50
8,20,15,119
8,20,16,438
8,20,17,310
8,20,18,88
8,20,19,0
8,20,20,0
8,20,21,0
8,20,22,0
8,20,23,0
8,21,0,0
8,21,1,0
8,21,2,0
8,21,3,0
8,21,4,0
8,21,5,0
8,21,6,0
8,21,7,136
8,21,8,343
8,21,9,547
8,21,10,721
8,21,11,850
8,21,12,921
8,21,13,735
8,21,14,433
8,21,15,247
8,21,16,271
8,21,17,269
8,21,18,160
8,21,19,0
8,21,20,0
8,21,21,0
8,21,22,0
8,21,23,0
8,22,0,0
8,22,1,0
8,22,2,0
8,22,3,0
8,22,4,0
8,22,5,0
8,22,6,0
8,22,7,133
8,22,8,339
8,22,9,543
